subject_ID	age	SCORE_scale
sub1488	33	42.0041404930159
sub149	46	50.1140211486243
sub1491	20	24.2046665050308
sub1492	23	25.7374362171705
sub1493	24	22.1785645453556
sub1505	25	29.8041145174905
sub1509	27	25.8621324510827
sub1520	33.76	39.4940625620431
sub1528	22	13.1652169900365
sub1535	23	26.5312532038697
sub1538	28	15.6037246987834
sub1543	26	19.9716690866169
sub1545	27	24.1541827633783
sub1548	18	21.2661387071269
sub155	25.21	30.577401501784
sub1555	34.29	45.7139497266379
sub1561	52	43.5957992988988
sub1565	26	22.9401352167663
sub1569	20	24.1118545943292
sub1576	65.85	60.21253465148
sub1583	22	27.0749909829135
sub1594	37	35.4642022656398
sub1596	54.28	52.4182244215851
sub1605	46	38.2174168142107
sub1611	40	28.8176309228282
sub1618	29.77	37.6029314877049
sub1622	55	56.1801136093228
sub1631	24	27.3976403452764
sub1637	34	40.274498508025
sub1638	20	19.3184636475512
sub1639	21.911	21.646655928027
sub1640	42.51	46.5092644237689
sub1649	78.58	73.0267425409597
sub1657	20	16.6268804574086
sub1665	23	24.1541827633783
sub1667	24	23.1324943636983
sub1675	68	85.5239211279345
sub1677	25	33.9726837063944
sub1683	26	20.0313516057773
sub1694	24	31.0324360199309
sub1696	55	42.4262535236032
sub17	53	45.2985038309298
sub1706	24	38.069178630819
sub171	28	30.4905369834702
sub1715	25	17.9330202791853
sub172	47	38.0106172031606
sub1722	21	20.5363507102335
sub1728	30	24.5916685540235
sub1735	20	22.6643766781757
sub1752	67	55.3688603075686
sub1760	23	25.5629155836292
sub1782	50	46.815823486553
sub1791	42	51.752160479041
sub1794	53	55.6652416533831
sub1796	21	20.7611918488355
sub1798	23	33.8077586650346
sub180	63.04	67.2415642534741
sub1805	21	24.5618058984098
sub1809	46	42.6982974821619
sub1810	29	24.1541827633783
sub1817	73	76.2588857456556
sub182	23	29.2332430857703
sub1820	33	35.0414845345456
sub1828	56	43.1323347177192
sub183	30.01	34.1523184172837
sub1830	21	22.6246565268927
sub1836	27	34.1818184350004
sub1837	55	58.2576905349557
sub1848	22.97	33.5854942785001
sub1849	18	19.1989914457541
sub1854	30	29.1069615424566
sub186	39	44.3210193579992
sub1863	83	84.0870376536834
sub1866	49	51.5542370084093
sub187	25	23.1771163722097
sub1879	88	91.0227434383769
sub1884	21	35.0574019200943
sub1888	53.41	60.3997876595347
sub1895	44.99	59.7703050867499
sub1896	41	39.2382029074644
sub1899	55.54	51.5584455555808
sub1900	26	24.5633160417659
sub1908	26	34.0731339679453
sub1909	22	17.9137968848224
sub191	20	25.1434383176258
sub1923	27	24.4920797121358
sub1926	19	22.7671355323491
sub1931	64	57.774459424523
sub194	33	34.7935526449349
sub1942	19	22.2609370157003
sub1943	20	25.3187725267301
sub1947	19	25.5629155836292
sub1949	56	51.5793556055279
sub1951	31.96	37.7805432300892
sub1954	39	49.9688716130693
sub1956	19	25.5629155836292
sub1962	22	20.5691379667821
sub1966	43.46	55.2555150575986
sub1967	22	25.5629155836292
sub1977	20	20.7215517365417
sub198	22	21.7558256516121
sub1981	35	31.6479992268362
sub1984	28	17.4651500730871
sub1987	47	51.9521820345385
sub20	21	25.2072477716533
sub2000	61	52.6713123007272
sub2004	27	25.7619214692082
sub2012	48	39.766644009107
sub202	22	24.2002631771831
sub2020	43	41.5837781257225
sub2022	50	46.7338237063412
sub2034	53.41	48.9118042941527
sub2038	46	48.1609727320997
sub2039	63.42	63.2584074773605
sub2046	50	48.4082559101041
sub2049	21	18.1502359102628
sub205	67	68.0311728152406
sub2050	23.11	25.3472472436324
sub2055	24	18.3548351851647
sub206	70.52	65.4303612312476
sub2064	24	30.200749423521
sub2065	40	43.6286850057004
sub2070	28	32.2266410930914
sub2071	36	34.3029262637906
sub2073	24	23.8073676217305
sub2078	20	27.8611018129638
sub2083	47.01	58.96944185883
sub2097	21	27.2877927532612
sub2108	49	37.0389145726698
sub211	19	22.5416839606416
sub2118	79	63.225540575477
sub2127	29	33.3133709719879
sub2135	27.73	37.4982161865917
sub2147	46.17	44.2356494947652
sub2153	45	43.1024936329362
sub2156	58	48.1672077819111
sub217	30	35.6018912959849
sub2195	35	36.5289990848018
sub2222	22	27.4953007568049
sub2225	47	43.9880678693125
sub2226	20	21.9748762263143
sub2229	34	40.9170857599274
sub2252	42	37.5148045100786
sub2257	28	24.1541827633783
sub2263	27	28.0359152989285
sub2264	21	33.7372609409981
sub2275	18	16.9357833024049
sub2279	22	21.9305722610361
sub2281	45	45.2658299218267
sub2290	26	24.1541827633783
sub2303	24	18.4471235869719
sub2307	51	48.5768438398835
sub2317	27	24.5336221841493
sub2319	35.98	31.2595130382051
sub2325	24	16.0879776360269
sub233	30.07	30.741235430488
sub2336	50	45.4502508657266
sub2341	20	23.8325199039393
sub2343	86	82.7491473943108
sub2346	68.51	69.7607625214516
sub2351	31.25	35.4078268719253
sub2352	46	42.3672227308323
sub2359	19	31.5024142678802
sub2381	30	21.5399313919366
sub2383	24	24.1541827633783
sub2397	31	42.2794431313517
sub2405	22	25.74384931175
sub2409	30	16.1099026803084
sub2410	45	44.3130737666966
sub2414	49	52.5347615715791
sub2421	23	26.4144788519515
sub2422	71.21	78.5896739239035
sub2428	59.67	58.3095844480397
sub2430	19	24.3133830490701
sub2431	45	39.7324308724054
sub2435	51	37.7610805501143
sub2439	26	26.4740234659614
sub2455	24	22.2828495151703
sub2469	60	50.9844297507923
sub2484	28	18.5061366053268
sub2485	20	36.3358861064817
sub2493	22	19.0609688956207
sub25	52	51.8098817854028
sub2518	20	21.3286951258356
sub2521	65.11	63.0573538999696
sub2524	47	60.2978364864514
sub2543	22	24.9396332412052
sub2545	34.72	25.088653393378
sub2551	50	48.8846654129982
sub2552	35	35.5427221221309
sub2559	53	58.812036195373
sub257	21	21.5879340216036
sub2572	57	39.6432764831583
sub2583	74.99	69.6369762826323
sub2593	25	41.5455164458235
sub2595	20	19.2583162368938
sub2598	70.33	64.937831478199
sub2602	76	84.3564255118836
sub2613	25	24.8797691999803
sub2621	37.7	35.3387700053025
sub2622	27	26.344115506614
sub2624	26	25.5629155836292
sub2625	22	19.7451800246584
sub2627	20	15.7740567858305
sub263	23	18.0307601147611
sub2635	26	25.5073167213046
sub2652	24	23.65794810524
sub2655	30	32.1381096889958
sub2656	22	19.185903025645
sub2659	29	43.6800993683742
sub266	33.69	47.735127449009
sub2661	28	35.6907007564691
sub268	34	22.1726884416826
sub2690	25	20.5016429343035
sub2699	28.87	24.3799280920469
sub27	23	7.06068565698495
sub2703	26	20.993407566497
sub2716	21	30.9853460849173
sub2718	42	36.0261238695706
sub2719	22	25.0305380240404
sub2729	34.01	27.6238464466944
sub2731	19	25.5629155836292
sub2732	23	24.4352638469955
sub2743	35.99	55.4718409631555
sub2756	75.08	77.478190334315
sub2764	60.02	58.7046384816595
sub2765	35	36.7398262064895
sub2773	53	37.076472397249
sub2778	24	26.5815257645244
sub2787	51.29	53.5161112238293
sub2789	60.08	65.4964771663769
sub2790	27.38	35.1387568481922
sub2795	24	19.93168724426
sub2797	41.33	38.0705774217302
sub2798	41.89	54.2081322256647
sub2811	46.58	38.4434984667922
sub2819	20	27.5121379771262
sub2824	24	23.4691173338169
sub2825	72.59	70.1736135156918
sub2827	35	33.6520419908752
sub2832	46	45.4278312075433
sub2836	20	20.2806764504342
sub2844	43	31.8165750455702
sub2848	24.88	28.9040531583892
sub2850	41	42.923848148405
sub2865	59	54.4533933234305
sub2876	22	22.162596542698
sub2879	52	50.3981448834659
sub2886	61	61.4358711247827
sub289	26	21.1283027390156
sub2895	24	25.5890034810161
sub2897	25	36.492361475695
sub2905	23	23.9048368284187
sub2910	28	25.9628583509565
sub2918	22	30.2893941403963
sub2919	18	18.7522275721231
sub2934	72.33	73.7777357869883
sub2939	27	26.188272458215
sub2941	18	14.4074411830249
sub2943	20.21	16.6444768941277
sub295	77	82.5962246619102
sub2962	41	32.7632132483446
sub2964	44	23.1018546011234
sub2965	56	53.2039902005459
sub2968	21	36.3701818052802
sub2970	20	14.6818562487929
sub2971	31	25.0041379595414
sub2976	22	26.7352412401473
sub2980	22	18.7617255999184
sub2981	36	33.3968280114622
sub2983	27	33.3723007204238
sub2987	54	55.5514577095368
sub2993	65.91	51.3621921762199
sub3005	19	23.6912012635899
sub3019	23	21.4900399001739
sub3025	23	21.9096768146661
sub3029	49	44.8393460748207
sub3044	27	24.3493438762133
sub3051	37.21	53.3696938626944
sub3054	25	26.0570105095728
sub3062	30	34.9644922126637
sub3068	39	37.6983767826546
sub3071	22	33.1830319827239
sub3077	23	19.9239490364747
sub3078	28	31.9354253711207
sub3084	62.51	66.1762146425932
sub3086	50	53.8439218373909
sub3091	30	43.4945516808443
sub3098	80	76.8374438387528
sub310	26	26.6526430013342
sub3119	50	44.1341944896013
sub3120	25	15.1303006508051
sub3122	29	23.7205218140808
sub3124	22	20.9293387346719
sub3141	50	46.4693750247969
sub3144	17	18.6049391608109
sub3153	24	28.096615466608
sub3155	22	16.566129159432
sub3171	63.19	53.0804592889469
sub3172	49.37	44.3203970269832
sub3178	62	67.7548751444148
sub3179	23	20.8277066931857
sub3190	47	38.3676517415907
sub3195	24	16.1171066234295
sub3199	29	35.2124964122054
sub32	25	19.7177134618306
sub320	26	46.0447051033335
sub321	56	63.9306848267845
sub3214	50	52.7324115822915
sub3219	76.52	82.9210800120581
sub3227	27	24.1541827633783
sub3228	46	38.8882215844643
sub3238	36	24.1541827633783
sub3245	62	45.6477484341575
sub3251	30	22.0835045696019
sub3257	22	17.5959467886446
sub3269	48	43.301457816668
sub3271	24.14	28.5477668267516
sub3274	39	29.7712369405781
sub3277	27	23.7509265118299
sub3280	30	24.5869574138618
sub3288	24	24.8442823255356
sub3294	30	24.1541827633783
sub335	52	40.2876294915733
sub338	25	29.6746122503948
sub345	23.35	30.634470648598
sub349	39	42.2388560710625
sub358	27	32.1943746862073
sub362	23	21.8635969629902
sub366	41.23	34.8818330413727
sub370	23	17.3804254376847
sub383	22	26.0128098034635
sub397	21	27.3088010465809
sub401	59	55.3531171440459
sub404	19	14.6585061912479
sub409	29	27.3439557377134
sub415	20	21.5599543532375
sub416	35	32.5302026029927
sub423	22	17.1954160971883
sub439	19	19.187356047394
sub445	50	40.7150064645256
sub457	25	32.2140222105829
sub462	47	37.1923809336431
sub464	24	25.33265242211
sub469	24	22.1455786557977
sub490	28	26.8093656058666
sub508	61	57.0937084227372
sub512	25	29.1260858277503
sub52	20	20.4325834460321
sub522	20	22.5209372720736
sub524	21	22.5332060946533
sub529	39.04	33.9977462760487
sub535	22	20.011906684589
sub549	24	25.2671770806871
sub550	62	61.4316038115367
sub558	21	17.6467504325162
sub571	28	26.0694155695748
sub573	66	69.4847711189034
sub582	58	46.5150723264033
sub583	27	37.521351680967
sub593	43	45.2404686342317
sub601	26	28.091924389196
sub603	66.9	68.0173384770801
sub604	57.07	58.7223675149493
sub607	25	21.3652957709817
sub612	31	26.8672681804321
sub616	32	31.8916008554815
sub618	25	17.4393249910666
sub622	79.41	80.2514594612263
sub632	29	39.0754070045428
sub645	28	35.9062288176725
sub648	23	30.6539277867318
sub649	27.84	33.6573647906545
sub651	86.2	83.8580497588684
sub658	64	67.8686028427518
sub66	41	45.5224580906438
sub663	57	54.3408086138353
sub683	35	17.1631096044885
sub684	26.58	22.0520811144045
sub685	21	20.5346200406149
sub690	28	21.2342441629156
sub692	33	27.5810497652574
sub698	42	34.0335010945322
sub706	26	31.4189518688256
sub711	19	34.8902038781715
sub714	28	20.3498944604825
sub715	23	28.809046054283
sub716	39	30.7399508482411
sub725	62	60.7256806972556
sub73	29	24.1541827633783
sub730	37	35.5847651508549
sub741	46.59	44.503046563843
sub746	38.59	42.2066759790841
sub750	21	31.5247103231876
sub754	58.28	53.4260735471026
sub758	20	17.1639016152755
sub763	40	39.5659330501835
sub769	46.01	62.4481815990379
sub774	40.53	39.0729799074548
sub78	35.8	33.8354113811669
sub781	27	28.0924521373431
sub792	55	37.1596727713311
sub793	31	36.7296416366398
sub795	73	78.6880824746786
sub809	29.78	40.168792661871
sub810	24	27.7727297520718
sub811	53	51.2525813546714
sub814	38	34.744036932665
sub815	65	50.3756930469634
sub824	25	21.5123970951717
sub825	20	31.7886193890714
sub827	21	17.0615158462654
sub832	23	23.5317383460177
sub839	30	36.5819763249274
sub84	39.04	54.3525457305466
sub856	32	32.6066158568129
sub858	54	50.9880926517943
sub859	24	21.6286603142298
sub869	23.0965	23.6317643107683
sub88	21	25.2518814134387
sub884	21	22.1213508260499
sub886	23	18.3647480634568
sub89	28	43.3018280814465
sub900	51.88	44.5450007474735
sub901	59	55.8331035960219
sub905	33.24	24.8417546916587
sub910	69.07	72.5014378508907
sub924	22	27.5479025689419
sub927	19	22.6606497799744
sub928	24	27.6997182359894
sub941	28	27.1147699385028
sub949	21	24.1541827633783
sub97	28	38.0330458916285
sub972	22	18.3634564664003
sub973	23	24.0580780060405
sub977	36	27.9153250341489
sub983	22	24.1541827633783
sub985	34.28	24.6077903225861
sub986	39	43.8427435336166
sub988	68	61.1344044849667
sub993	35.52	43.2393015984425
sub999	30	35.0658170465478
