subject_ID	age	SCORE_scale
sub1734	81	60.6338176938313
sub1740	23	18.394149225553
sub1743	29	32.7441335052401
sub1746	17	31.4161080689899
sub1750	30	41.8490821492243
sub1759	42	39.4168340084969
sub1770	34	38.3754463438155
sub1773	19	14.5138773954516
sub1776	50	43.9264376602296
sub1778	63.39	67.7750075442676
sub1787	29	20.7151010782162
sub1806	21	18.9760690205738
sub1812	22	29.4876165077149
sub1814	26	21.2120866204287
sub1818	26	32.438432642775
sub1824	60.6	54.859610903909
sub1829	23	18.5447005203232
sub1832	73	88.4398586371916
sub1838	25	17.7269097964847
sub1844	45	34.0171293381713
sub1845	40	35.4990513148182
sub1850	19	27.8211391351335
sub1853	58.72	58.3605456079233
sub1858	21	23.9927805943585
sub1867	30	36.9469226888901
sub1872	18	19.6820811812922
sub1875	22	21.8891933164683
sub1883	22	19.3912521351199
sub1886	23	27.1393328726579
sub1916	23	23.0778652392101
sub1932	45.86	46.3759243476516
sub1934	32	26.9849053440224
sub1945	20	21.1772738597841
sub1955	21	17.3369035694867
sub1961	20	26.2866316323088
sub1965	40	40.8417226266889
sub1968	54	49.5745440453259
sub1974	23	32.3413763654047
sub1979	20	18.905985754086
sub1988	81	93.1916179571006
sub1991	49	55.3632378774279
sub1995	22	25.0861508647555
sub2	19	21.0548810195535
sub2009	19	18.4795623623307
sub2018	26	25.5185457871311
sub2021	23	29.8885332636217
sub2025	47.35	52.1700700026912
sub2027	53.33	47.3998227623674
sub2029	30	32.1864832754872
sub2044	38.89	40.3696712048914
sub2051	20	17.7113689787832
sub2052	57.75	51.1639990112382
sub2059	28	22.0960213175819
sub2060	23	30.4992218879112
sub2061	27	22.3765600845241
sub2063	35	41.4799050581359
sub2079	65	48.9001065861599
sub2084	54	52.7883395231391
sub2088	38	34.7911799394704
sub2089	56	51.2813381121889
sub2092	38	43.1242143823236
sub2094	25.71	30.3819976103624
sub2100	34	30.2324604663858
sub2101	27	13.6142301717968
sub2105	37	33.725012131502
sub2107	26	28.9109185978423
sub2110	51	52.3951722009307
sub2111	29	25.5684444933038
sub2116	27	15.5082894713567
sub2123	24	24.5798083822043
sub2126	64.58	72.7356741111882
sub2128	29	28.1987510703765
sub2132	27	23.9082395013154
sub2137	27	48.268116390533
sub2144	46	41.5266524125904
sub2155	43	45.0864702583002
sub2157	58	57.8818071341432
sub2158	20	23.1454233506211
sub216	51	41.8391424556878
sub2160	20	21.274038717811
sub2165	26	34.5013304059685
sub2167	25	24.1514808705351
sub2169	24	20.6168695412539
sub2170	31	25.2293122107341
sub2174	42	37.2658643878751
sub2178	56	41.3373046077267
sub2184	22	20.7559213722365
sub2185	21	18.4487416633453
sub2186	58	50.8128013021151
sub219	53	60.3238072966288
sub2198	33	45.3210584462589
sub2200	34	33.4187419944913
sub2202	72.83	77.2797882644004
sub2203	40	32.7046526044943
sub2207	44	35.8355607893905
sub221	20	33.9305404870506
sub2212	25	20.2422669208823
sub2214	59.13	57.9804114185255
sub2216	31	28.2302247817943
sub2218	23	24.3432714124757
sub2219	29	22.3686207125268
sub222	22	15.0990780439236
sub2223	58	48.5845144967411
sub223	18	21.3625098814557
sub2235	24	25.7478704496446
sub2236	23	34.9006029079982
sub2240	29	26.9598751586952
sub2246	23	26.3886840083787
sub2248	85	86.9293394136431
sub2254	52	41.8587549510711
sub2258	53.41	43.0100982025053
sub2268	43.53	32.7374073327005
sub2280	24	22.3127560365967
sub2293	55	42.6997791912443
sub2295	27	39.825108267028
sub2298	57	82.6075418855589
sub23	24	23.7180534519145
sub2310	21	20.5827728443497
sub2312	36	33.9595858723352
sub2314	44	44.4340728582428
sub232	59	59.2744445261669
sub234	61.49	56.522499420425
sub2355	70	87.4320330725119
sub2356	43	44.177162183685
sub236	59.73	42.8407286802302
sub2362	69	85.0954188376997
sub2364	51	37.1972183164606
sub2384	32	22.0048443359045
sub2388	24.37	29.0871528643937
sub2389	80.84	69.5166565182242
sub2395	51	52.020057554018
sub2398	47	39.6087551017621
sub2401	49	48.352545180211
sub2403	20	17.2488614547184
sub2429	31	31.2842220820589
sub2436	22	30.4858981151889
sub2440	26	32.6553372452623
sub2444	26	27.7104059206674
sub245	51	56.2555327846439
sub2451	25	21.4929031752746
sub2453	20.07	29.4108476489809
sub246	30	22.7946734643938
sub2461	38.23	44.6083590722682
sub2465	67.77	59.8129410329173
sub2466	54.69	48.8850586319579
sub2468	18	12.530487832783
sub2473	23	12.4246400739259
sub2476	28	28.177422706778
sub2479	20	27.885755841268
sub2482	67	73.7158053495073
sub2486	26	28.7497711244618
sub2494	44	37.4217317402249
sub2497	30	32.7239210867868
sub2502	58.79	53.3281273314523
sub2506	58.37	54.7226462210693
sub2512	52.53	60.4991975474845
sub2522	22	20.9128774337445
sub2541	63.42	61.2999984939404
sub2542	32	36.105087728124
sub255	20.7	18.3792122345726
sub2553	43	38.2718249062527
sub2556	48.55	45.0146171274254
sub2557	46	36.0865501019192
sub2567	38	39.4340912013501
sub2571	40	42.8818362778177
sub2574	29	27.3260608526032
sub2590	41.82	45.4071916640007
sub2596	45.7	42.5312959160275
sub2601	46	38.3682644944865
sub2603	47	46.3760423774245
sub2606	66.95	70.5078924798091
sub2608	19.98	34.5643888060217
sub261	24	21.2596884103405
sub2615	18	15.6808407340435
sub262	55.54	51.1015469144426
sub2626	21	15.0183120049514
sub2628	51	55.1965653527371
sub2631	30	22.9780411511344
sub2636	22	25.637142748905
sub2642	20	27.8753288096807
sub2643	19	21.9847366334931
sub2648	22.642	24.4380906607457
sub265	29.28	34.3182667673784
sub2657	65.1	87.0981619785493
sub2658	20.93	14.4313833101236
sub2665	28	37.5894350842531
sub2686	47	37.9013177315973
sub2697	30	30.5232344963358
sub2698	46	41.7783224569812
sub2700	24	21.3032158862433
sub2708	26.52	19.2541200097393
sub2709	40	47.7507691208338
sub2710	21	20.7953625052235
sub2714	63	61.524725723903
sub272	53	45.6641856274647
sub2722	52	65.0782074101191
sub2730	26	21.630566918885
sub2733	26	15.7992495376629
sub2735	21	15.6204064779076
sub2740	21	18.4857747682625
sub2746	24	24.427620887596
sub2747	22	20.35430765896
sub2748	70.84	76.0954795081585
sub2749	42.97	41.131364050921
sub2757	29.11	31.5096145059881
sub2774	53	61.9711290316107
sub2788	21	28.3390380530972
sub2792	23	22.4572359249735
sub2804	20.91	27.1147618640832
sub2815	25.02	12.3754886002946
sub2818	22	28.2604102576596
sub2822	43	35.9946673572089
sub2823	53	45.2056803659613
sub2828	32	23.8826453062311
sub2834	20	21.373750387903
sub284	67.74	71.1725129773863
sub2842	23	25.7404146722652
sub2851	25	28.0470828567038
sub2853	64	71.8042056291523
sub2855	36	39.1275148001713
sub2870	28	29.4239637956585
sub2878	23	19.4273402799593
sub288	43	42.2740707708345
sub2890	40.81	36.6844277070577
sub2902	20	24.2242108825503
sub2911	23	30.3142861686931
sub2917	45.62	52.1142654196546
sub2925	21	20.53652342391
sub2932	61	46.9641591436234
sub2938	54	68.6079860687196
sub2940	22	24.7888310783474
sub2942	24	18.4767622179129
sub2953	23	17.0230983112034
sub2959	55	56.2397931671508
sub2969	54.19	47.2859517149892
sub298	23	18.2384049671245
sub2992	69.33	71.7267636817152
sub2994	18	20.5044154478973
sub2998	27	25.2154688357629
sub3	24	19.3392510200438
sub300	26	22.9090972106552
sub3006	30	41.0403494575671
sub3008	19	15.5235086192734
sub3018	27	25.6064663798373
sub3043	23	19.0763571296695
sub3046	24	27.4597700161055
sub3052	48	47.1292777301991
sub3053	19	19.8163436751761
sub3057	44	43.4098647508994
sub3065	44.92	39.2565752419184
sub3066	59.89	57.6015980987448
sub3067	41	39.5065333501282
sub3080	28	21.0560894988466
sub3093	26	40.834015648067
sub3094	19	25.6353942020663
sub3095	46	46.72049594673
sub31	22	20.6674178676211
sub3101	26	28.1356394283351
sub3102	36	35.7362029747507
sub3114	30.18	28.591286900709
sub3121	25	27.3221034093493
sub3125	32	32.9602139838689
sub313	27	32.445056409257
sub3131	26.78	26.3247025199287
sub3142	58	50.9215637095028
sub3162	44	47.0365103456663
sub317	66.33	65.3695528917649
sub3180	24	25.8196400513072
sub3182	21	24.0633797323793
sub3184	43	48.9382430371872
sub319	53	59.0856148975678
sub3193	28	28.3609024920088
sub3196	20	20.7554980140897
sub3197	23	25.7564123904726
sub3220	30	31.6923992624509
sub3221	26	25.7746226002811
sub3222	31	19.0913838373903
sub3226	55	47.9745618465051
sub3231	43	45.2609850728907
sub3237	23	31.5496590530169
sub3239	28.61	33.314923846507
sub3244	20	13.7945313572991
sub3247	32.94	36.0305713472146
sub3253	24	25.4289753185247
sub3263	43	44.9279042440791
sub3264	23	14.9621981662164
sub3273	24	22.7793066952925
sub3275	35	31.9238472548583
sub3276	65	69.4376515698123
sub3278	34	39.1345050093025
sub328	37	34.33534560889
sub3283	27.1	27.5966801665835
sub3290	58	53.0385971183847
sub3295	24.34	17.955946903954
sub33	80.17	78.4555592677185
sub331	18	19.3451438518545
sub350	59.74	59.1740113630604
sub363	48.1	39.9838736790963
sub369	21	25.3050528346089
sub374	59	55.4682577474908
sub376	28.37	34.9501345330083
sub379	24	23.5547148617685
sub382	29	38.0445389696423
sub386	25	27.5928360875177
sub388	46	41.8531265482869
sub389	19	26.117106679878
sub394	18	22.1775897809441
sub417	21	22.9759148593038
sub418	58	51.8187369667454
sub419	21	25.2910611143588
sub430	37	47.8627250603111
sub447	57	58.0529824483433
sub451	29	35.0761344138162
sub460	25	19.7353533815186
sub467	25	16.7903638471489
sub488	68.13	65.6482546543351
sub49	26	15.8954269327464
sub499	21	17.8507908475311
sub5	48	37.8784034793063
sub500	37	38.250557233405
sub503	43	42.892188044784
sub504	25	23.3285700706771
sub516	52.89	59.037141644703
sub519	54	48.2242754165903
sub523	69.13	56.8464664351266
sub526	33	37.1093522774533
sub534	26.58	27.0321739520226
sub537	18	18.2417012220969
sub540	32	30.1294070574372
sub543	22	22.6107203891384
sub545	21	14.4355581974337
sub552	74.01	74.6247162256663
sub556	31	38.6959888273533
sub560	51	46.5490528934
sub561	25	23.393124546401
sub565	19	21.4592503434499
sub575	18	15.9219810086029
sub581	41.1	30.9926796633109
sub584	44	46.0818546205405
sub585	26	22.5700370019433
sub590	21	15.330851412376
sub596	33.59	33.9512894753426
sub597	31	36.5208888055051
sub609	33.83	33.3243598627909
sub619	30	22.9632519607941
sub623	43	67.6018272362138
sub625	20	20.961555228925
sub638	21	15.5946797365409
sub654	22	25.4548557248037
sub656	49	52.4504276071496
sub660	22	19.9043768450843
sub661	27	24.5672255599376
sub671	22	22.4044778139751
sub673	25	25.6921256172988
sub678	63.87	59.0403531708307
sub680	43	46.3357044126994
sub686	24	17.9064442843296
sub70	64	68.3681928658568
sub701	19	21.4160990282104
sub709	24	28.8004655710926
sub710	68.27	66.0714647328912
sub717	19	21.2328964179716
sub732	31	25.840897240973
sub733	22	20.0864537000449
sub742	21	24.1832462251625
sub75	53	47.9485439505677
sub759	26	17.1973315498107
sub76	25.46	30.4699606203499
sub760	56	65.3670570070744
sub765	63.97	58.7481733582858
sub773	26	25.0156410327283
sub775	18	16.2212178454281
sub777	47	38.3044599543042
sub778	48.05	42.1664596414101
sub801	55	59.7696459720879
sub805	22	22.8144527331039
sub82	33	30.2092127125666
sub822	21	20.006744687427
sub840	19	22.2919599842934
sub846	73.56	68.4882426049346
sub848	28	37.5187130514348
sub85	22	26.355542932129
sub855	60.92	61.8237707793411
sub862	25	28.7187966809454
sub864	27	30.6384111542259
sub87	43	55.161518319695
sub874	26	31.9505499949049
sub881	38	30.2308313058314
sub888	22	22.8780793633618
sub893	24	20.7381382379677
sub897	38	55.3226007747446
sub899	22	30.1973813186879
sub90	33	35.576043698018
sub914	28	43.8395470101064
sub916	25	26.7565595979956
sub917	60	53.9404328569531
sub920	27	29.5859234072818
sub925	45	46.7986208861999
sub930	43.16	40.1310599934823
sub936	68	58.3792649455177
sub955	30	26.6485444095512
sub960	24.7474	21.8961685443433
sub961	26	21.9501406269793
sub963	37.14	47.329186453827
sub964	38.78	49.3795991230885
sub967	48.1	46.4728485515117
sub975	75	82.4999931167992
sub978	21	20.1852435857982
sub982	38	45.3243592446477
