subject_ID	age	SCORE_scale
sub1318	30	18.2144385203321
sub1319	33.13	35.7752689121568
sub1321	25	27.2967177847336
sub1325	71	68.7608029221748
sub1333	26	24.8271025928223
sub1336	42	42.1579638423736
sub1343	63.68	52.0493897053325
sub1347	21	25.1391707426283
sub1366	37	38.8729303954792
sub1372	22	23.8385151344655
sub1377	71	72.9170481187053
sub1388	26	38.6332089900957
sub139	61.07	66.282420706362
sub1392	21	20.4608079937266
sub1397	36.16	31.8890417862253
sub14	52	48.5873583577854
sub1413	29	27.8267989739554
sub1414	24	23.2793290993173
sub1418	30	37.2034787723654
sub1423	22	23.8922173307978
sub1430	21	28.9325845979875
sub144	29	29.7702876683867
sub1441	21	26.1238120760564
sub1444	47.72	60.1038085686098
sub1455	37.95	46.1346467506801
sub1460	59	53.6434494526007
sub1462	25	31.3086986492102
sub1464	31	27.6210737421818
sub1473	60.87	73.0408538714026
sub1487	26	25.2187167427263
sub1489	25	23.4598521656688
sub1490	64.65	73.8963168012669
sub1495	52	52.1088915291958
sub1496	21	19.5836901014995
sub1499	23	16.2886430571832
sub1503	67.77	67.868969434498
sub1507	19	18.3954520928901
sub1529	25	23.3282352351799
sub1551	33	28.4892234329047
sub1559	90	73.435451440512
sub1567	47	52.7316597950512
sub1570	31	31.4487897017382
sub1571	55.58	50.8004289341698
sub1573	27	29.442577580235
sub1574	31.9	36.7032810036262
sub1579	25	27.2637464497667
sub158	36.48	33.5249652217138
sub1587	30	31.1561905383599
sub1592	25	19.2215794971562
sub16	40	32.5413874794296
sub1601	22	21.7424575317901
sub1607	18	17.6309395328017
sub1608	52.3	42.4830187285341
sub1612	22	29.2349234141725
sub1614	21	24.4341978539167
sub1619	21	20.941759329485
sub1620	45	46.0713022420213
sub1625	82	58.0775911553949
sub1626	54	52.7614055922663
sub1628	19	28.5381294163484
sub1635	26	23.4389790132566
sub1642	59	59.4747070696336
sub1643	27	29.0862952923992
sub1647	37.73	30.9619409169027
sub1652	28	26.8528734552884
sub1656	19	24.5934061380565
sub1658	60.07	57.1193846199264
sub166	44	43.9782447796925
sub1662	23	22.2851406652905
sub1664	52	42.276467366748
sub1673	26.75	35.4957041531289
sub1681	51	45.425825965175
sub1686	25	28.4670319953508
sub1689	59	54.6033596282216
sub1692	58	54.7601035193667
sub1703	32	31.6548341691535
sub1717	28	21.7374863109501
sub1720	19	23.1470324771066
sub173	19	19.5214165335529
sub1737	42.15	39.8000469144038
sub1744	40	42.5339042077722
sub1748	34	34.4717116105171
sub1749	46	43.9987567569019
sub1774	24.4983	23.3970688935373
sub1777	29	26.6199684749943
sub1780	32	30.8953239740149
sub1788	35	31.8855247891523
sub1789	68.48	71.3993904759219
sub1799	37	45.2815862228071
sub1802	36	45.1531602416
sub181	70.14	75.0809282372853
sub1825	18	11.5527201666774
sub1827	32	22.6075498821628
sub1846	32	36.6034395650726
sub1847	57	49.510820224745
sub1851	23	24.7148798817885
sub1865	56	49.6608604156567
sub1871	23	20.6410508164575
sub1876	22	27.3131797445369
sub1877	73	62.123902372361
sub1878	40	51.5156202585787
sub188	55.6	57.6056704982496
sub1882	28	35.1053912826588
sub1890	27.33	30.4209636657707
sub1893	43	38.9335679150602
sub1897	19	19.8246853805645
sub1898	41	44.064063011574
sub1907	21	30.5511962352488
sub1910	20	24.3121243272928
sub1919	23	21.74207034666
sub1922	45	41.7509474088389
sub1937	51	41.9008908631409
sub1940	57	57.1162724358139
sub1953	22	23.078822659875
sub1959	19	13.0008079482444
sub196	52.67	56.8105073781774
sub1972	47	42.5991049416602
sub1985	29	38.0922059594116
sub1993	21	27.8600615464618
sub1996	24	20.3455956532677
sub1998	33	28.5060168433949
sub2007	50	52.9999391365727
sub2008	21	25.1585003178564
sub2011	68	71.8357038822015
sub2015	41.52	41.8888838448403
sub2028	55	49.1646727033706
sub2033	60.6	61.3534550118829
sub2035	20	27.7696914799934
sub2045	45	41.5150790911755
sub2062	23	11.8056743720163
sub2072	23.85	21.9039958099934
sub2086	24	21.1946865974687
sub2104	33.59	31.4908286860875
sub2106	49.39	66.2391295345894
sub2113	56.44	56.4154610005496
sub2114	23	18.0708159556271
sub2124	33	40.0400065706686
sub2142	64	58.4871427083756
sub2143	65	56.8006958871873
sub2148	42	42.9436041876725
sub2152	28	26.3706879092458
sub2159	28	34.5720783291688
sub2164	46	46.8116480194647
sub2172	44	45.3902684890922
sub2181	20	22.5499331009875
sub2190	23	27.3835027657426
sub220	59.91	55.4744301609834
sub2206	48	49.9343248642157
sub2213	24.38	15.8587676483245
sub2220	72	74.535462858649
sub2227	36.55	40.0824896918952
sub2228	39.02	31.5483890553584
sub2234	44	45.608481768684
sub2244	29.36	22.1062510385695
sub2251	27.02	18.4314660043337
sub2256	30	32.7936470969403
sub2259	73.54	74.0888682357401
sub2260	78	72.5879800499264
sub2265	57.86	70.3802534631756
sub2274	31	36.3705339591712
sub2282	34	31.0272470162637
sub2286	26	22.8317895285161
sub2296	20	21.5208889152096
sub2304	30	20.8189008928827
sub2313	21.2	18.5771327741554
sub2321	32	41.6722491653332
sub2322	45	46.8919581010215
sub2324	31	27.6595235179211
sub2329	19	21.1791663671139
sub2339	31	29.7538771464297
sub2347	56	74.7681212625341
sub2353	41	43.6066454972556
sub2366	51	59.5810534819964
sub2370	26	27.4565344899393
sub2373	19	23.889639416119
sub2375	29	29.4047502978789
sub238	26.92	41.1537982324445
sub239	27	25.1736927682671
sub2394	27	33.1679775199264
sub240	31	36.6969865423626
sub2404	18	14.6671182927767
sub241	46	42.1013760339808
sub2415	56	50.72279434617
sub242	54	49.9354655463114
sub2432	23	18.4893112674054
sub2433	41	51.1725978814794
sub2434	69.29	57.0322411078907
sub2450	22	27.4860879838003
sub2452	58	62.6713625569098
sub2460	21	15.5576291420611
sub2463	54	40.9546065510113
sub2475	20	17.2680552376881
sub2487	47	54.4957031382073
sub2490	32	27.2237370247595
sub2491	20	19.4455708624409
sub2499	23.96	22.9581338939133
sub2511	69	64.9570900199482
sub2513	22	21.3775842621426
sub2515	36.22	36.3017387849521
sub2517	22	18.0952962741082
sub252	18	18.6125113047077
sub2520	78	55.6589980750095
sub2523	35	30.7884297977473
sub2530	27	25.4094040862183
sub2537	24	23.7309480827658
sub2547	45	45.6808077959248
sub2549	22	20.8836388125438
sub2555	28	21.0535552385609
sub2564	26	22.1118603795186
sub2573	31	28.3071821590391
sub2575	29	29.9575849314357
sub258	23	28.6090352734274
sub2585	19	12.5582391009919
sub2586	21	22.7799908269237
sub2604	22	23.1193884546786
sub2605	23	32.1052047067941
sub2629	23	15.6203148413054
sub2639	32.63	39.2254748827724
sub2641	45	55.3914682816654
sub2644	24	32.6669809558165
sub2660	19	18.7812926153648
sub2668	29	31.8249386964034
sub2669	19	28.9816122722792
sub2675	24	25.418132817613
sub2682	21	18.9483740585441
sub2684	23	30.1145161219398
sub2695	22	21.4647548544461
sub270	25	19.7723435702733
sub2704	26	20.2519095745372
sub2711	23	33.2974956866813
sub2712	29	25.298292464563
sub2715	25	28.9378194420724
sub2717	55	58.7175900471555
sub2723	31	28.7583667774617
sub2737	40	42.2253317345607
sub2739	40	49.0014904022616
sub274	25	18.9045452826247
sub2744	41.72	37.8157930248118
sub2758	20	17.5556411203793
sub2772	40	48.0706576339462
sub2781	81	72.8071131385596
sub2785	21	21.0815919175445
sub2791	29	27.9362927283112
sub2813	26	39.9158544692668
sub2816	27	30.094063619058
sub2817	50	41.0046040769219
sub2820	59.47	60.361458886108
sub2830	30	33.3329393941302
sub2831	63.25	52.109331882987
sub2833	49	46.9261780876493
sub2837	53	54.0723989333936
sub2838	23	26.5258348770291
sub2839	19	27.7400925315778
sub2863	50	43.2513223542556
sub2864	45	37.2504721326717
sub2866	31.85	27.9076325449634
sub2867	42	38.7099231396195
sub287	23	27.8816984371774
sub2885	27	30.7878572560131
sub2887	67.24	65.3035948983084
sub2892	33	31.7646847197934
sub2893	67.06	53.4569753060439
sub2896	40	42.0945466417631
sub2906	55.12	60.7427016015125
sub2908	61.15	63.1899646056786
sub2912	24	21.8966367006526
sub2914	24	27.3968732766173
sub2916	65.67	70.5393754050044
sub2920	28.24	34.9217514866858
sub2921	49.4	50.0508539874403
sub2935	52	56.452580494589
sub2956	21	24.4828220889645
sub2961	24.57	29.3627550713314
sub2973	22	21.7811330436598
sub2975	59.38	67.8973535532697
sub2977	31	32.4685918926818
sub2979	90	74.7050766040435
sub2988	21	27.9469741242753
sub2989	20	27.2503683645182
sub299	38	36.6093484313506
sub2995	46.3	42.105844935785
sub30	30	23.5948842870565
sub3001	43	35.3920902719449
sub3003	33	43.7274283160297
sub301	33	37.3763114956802
sub3010	34	42.6842725149488
sub3011	71	66.0716429121297
sub3020	30	22.7158704330329
sub3023	72.15	75.2603559977846
sub3028	23	20.9333286138403
sub3032	60.97	70.6332421125229
sub3039	31.58	35.9269377785852
sub304	22	27.2497631516386
sub3040	20	16.6200411839593
sub3042	27	24.8644286408263
sub3047	35	31.3865576316289
sub3063	33.28	33.7881915153869
sub3064	19	19.7252490084926
sub307	22	15.2866379036834
sub3073	22	24.5377560004242
sub3075	66.91	65.742827430253
sub3079	32	23.5765118545224
sub3082	55	31.3380943327539
sub3088	23	24.6459048182031
sub3089	28	33.7671964276917
sub3090	20	20.9997548256868
sub3096	48	42.8245952788764
sub3097	25	21.1263897512649
sub3100	29	34.2519884440835
sub3106	24	20.0481127625362
sub3110	24	31.8721715017188
sub3111	19	15.4759873844372
sub3113	43	55.4295911042292
sub3115	23	21.6693644681078
sub3123	42	29.0544931378463
sub3137	20	21.1050192656774
sub3143	40	35.0490191984256
sub3145	54.66	48.7875301899642
sub3146	23	19.6102234526806
sub3148	84	75.8474314897186
sub3157	27	22.2146635850549
sub3161	23	4.15175828882917
sub3168	25	24.45833432207
sub3188	20	20.6097946619699
sub3191	44	47.1479952042874
sub3194	24.31	13.596248167914
sub3200	20	21.281944730509
sub3204	33	29.5698876798973
sub3205	65	67.4493041128127
sub3206	60.95	67.7946227523076
sub3207	20	14.3685422197874
sub3216	42	28.1217351465692
sub322	26	29.3793730496117
sub323	22	30.5745345066847
sub3232	22	21.1629086261292
sub3235	64.77	66.0986748477691
sub3242	45	46.7989623118288
sub3248	49	50.2711413703687
sub3254	25	23.1350038823772
sub3259	20	21.8763979539264
sub3262	30	30.141309870237
sub3265	52	53.2478636463028
sub3268	23	27.2526839279046
sub327	19	14.9886814541991
sub3286	20	15.1796590507494
sub3289	69.28	72.1183312167174
sub329	24.18	23.9446191646645
sub3292	55.83	50.8371575020855
sub3293	20	15.4716718819963
sub3298	53.54	50.9118777181202
sub346	28	27.4244693493993
sub348	25	20.3398527622345
sub354	23	21.3851097205544
sub355	58	45.1891649594505
sub37	20	22.7872474743041
sub375	23	21.986412045743
sub385	53.75	55.4684215080156
sub40	30	29.766797358521
sub405	50	44.293965458774
sub42	41.75	39.3216552873521
sub420	45	41.1443773197958
sub422	61	62.8830471656414
sub426	27	29.0320123695067
sub427	33	29.6454532055163
sub434	22	22.7115793038825
sub436	64	58.5790392359523
sub438	23.5921	23.2968013500514
sub444	19	22.5439644156356
sub448	28	28.1153100703284
sub450	50	54.3463950701491
sub459	31.59	34.5933018017834
sub465	24	24.2988365434805
sub474	54	51.0724885613039
sub477	23	26.2828965999381
sub482	62.8	70.8783383149991
sub489	51.75	49.0264237664414
sub495	47	45.6692201474299
sub507	75.82	82.7585395312712
sub509	26	20.5717750950108
sub510	37.42	41.2771438989595
sub513	47	37.7546215742049
sub514	26	39.0100589242993
sub515	27.82	22.7567553873423
sub517	25	27.7494565516167
sub518	58.05	68.7595914400806
sub536	38	21.6868629169019
sub538	46.71	42.2799334758244
sub557	47.07	32.7990279187914
sub574	42	50.6086260667268
sub577	18	19.9945822805722
sub580	27	23.209892142525
sub591	24	22.6084989092394
sub60	22	17.2280223930566
sub606	81	83.5505623789048
sub61	24	21.8129428328886
sub613	29	29.706143103669
sub615	28	36.9957817108185
sub626	36.42	37.1738054454107
sub629	26	31.4549516962703
sub63	32	22.428521663279
sub639	29	25.4617627598878
sub640	28	23.6356637829405
sub655	51	47.8118816964087
sub659	23	17.1490093953756
sub662	40	31.8281132579727
sub664	63	54.5594372625858
sub665	19	18.4957996259259
sub667	70	72.337795659963
sub668	22	25.2662263361928
sub672	26	31.6866730386089
sub677	24	24.3030479306665
sub679	25	25.207475975075
sub688	41	47.7857882699372
sub697	45.77	50.4048773244607
sub703	27.08	27.7492964194612
sub719	27	42.4630707406862
sub721	22	21.4958852613156
sub722	55	50.6008983504204
sub723	56	42.4668351333018
sub727	47	39.2622907216653
sub739	59.78	63.6294623844659
sub743	22	29.3791915811422
sub748	56	62.3704586430643
sub752	66.86	70.2468135506832
sub753	31	46.810871343487
sub764	34	32.2594105467789
sub767	22	23.0522309581209
sub77	65	70.4259915498025
sub770	75.63	87.4587335025047
sub772	31	37.3334961164954
sub779	30.31	25.3235580086319
sub780	26	29.9710542133475
sub783	25	31.8811146979686
sub790	21	21.0942013843797
sub8	18	23.9744996810616
sub80	31	32.5562514507271
sub800	22	25.6642718012893
sub81	52	50.655200219355
sub816	24	23.0640997776204
sub819	28	19.1194039487828
sub833	20	25.8473995815648
sub836	31	30.5596496221074
sub837	25	22.5792771692486
sub850	74	71.646967209383
sub878	23	20.5012355725296
sub885	35.07	39.3710778113123
sub895	49.6	53.8076424585238
sub904	42.22	40.5815146362701
sub919	30.3	35.3317622522833
sub933	38	30.0014375681104
sub935	24	19.0386792061899
sub951	29	29.7540670143347
sub959	22	16.9466442965847
sub968	23	22.7268768064983
sub970	24	18.9310694103823
sub971	61	47.0889787746647
sub979	25	24.5891896172104
sub981	25	25.1637986604599
sub994	24	25.1405147274897
sub995	21	24.8710885089344
sub996	24	12.5190339270719
sub997	48	35.6723891040277
